,PO_dominant_topic,PO_tag_accounts,Impressions
11252,Hobby,@fleececonnection,1.639344262295082
11637,Hobby,@mylifemysay,1.186552406064601
11638,Hobby,@streathamspace,3.401360544217687
11639,Hobby,@mattrichardson3,3.401360544217687
11640,Hobby,@yurikokotani,3.401360544217687
11641,Hobby,@olympianlisacurry,3.401360544217687
11642,Hobby,@ktlaney,3.401360544217687
11643,Hobby,@kelseystandup,3.401360544217687
11766,Hobby,@yahoo,6.122448979591836
11778,Hobby,@bmw,2.042360060514372
11779,Hobby,@bmwi,2.042360060514372
11780,Hobby,@bmwm,2.042360060514372
11781,Hobby,@bmwusa,2.042360060514372
11782,Hobby,@bmw,2.042360060514372
11783,Hobby,@bmw_captivate,2.042360060514372
11784,Hobby,@bmwmotorrad,2.042360060514372
11785,Hobby,@bmw_mpoweer,2.042360060514372
11786,Hobby,@bmw_p0w3r,2.042360060514372
11787,Hobby,@bmwm4club,2.042360060514372
11788,Hobby,@e21_bmw,2.042360060514372
11789,Hobby,@bmwnycmotorrad,2.042360060514372
11790,Hobby,@alexblackm4,2.042360060514372
11791,Hobby,@bmwmblog_,2.042360060514372
11792,Hobby,@bmw_areaa,2.042360060514372
11793,Hobby,@bmwofnashville,2.042360060514372
11794,Hobby,@2002fanatic,2.042360060514372
11795,Hobby,@bmw_monterey,2.042360060514372
11796,Hobby,@bmwmotorradusa,2.042360060514372
11797,Hobby,@skinscriptrx,1.0204081632653061
11798,Hobby,@yahoo,1.0204081632653061
12021,Hobby,@ja,1.0453690152623876
12022,Hobby,@rosadowilo,1.0453690152623876
12023,Hobby,@mariaalugo,1.0453690152623876
12024,Hobby,@senatoitaliano,2.006006006006006
12025,Hobby,@sperlingkupfer,2.006006006006006
12026,Hobby,@walkabout_lit_ag,2.006006006006006
12027,Hobby,@adcmanagement1,2.006006006006006
12028,Hobby,@veronicacib,2.006006006006006
12452,Hobby,@rachelbartunek,8.655043586550436
12453,Hobby,@jz_ink,8.655043586550436
12454,Hobby,@handmadedarling,8.655043586550436
12455,Hobby,@bab_mcr,8.391608391608392
12458,Hobby,@whattheflower_paris,1.0175766641735229
12459,Hobby,@atelierrueverte,1.0175766641735229
12460,Hobby,@whattheflower_paris,1.0175766641735229
12510,Hobby,@veganjunkfoodbar,2.214954660324067
12532,Hobby,@darrenthreeblueducks,0.360200330594824
12533,Hobby,@tianataitdesign,16.440816326530612
12599,Hobby,@jae_lynn_,1.7048522718506518
12600,Hobby,@cheznapoleon,1.3472628067544155
12601,Hobby,@aartipaartipics,1.3472628067544155
12618,Hobby,@perlalopezbaray,0.8840864440078585
12716,Hobby,@hdbrowsofficial,4.045221692280516
12786,Hobby,@hollyholm,2.1049236910686737
12787,Hobby,@sixgungibson,2.1049236910686737
12788,Hobby,@hollyholm,2.1049236910686737
12829,Hobby,@thefakealexi,4.393063583815029
12857,Hobby,@verena_f,9.94475138121547
12858,Hobby,@beinbikram,16.33986928104575
12865,Hobby,@celine,2.6788050738909472
12866,Hobby,@writeslikeagirl,0.8872538411599221
12873,Hobby,@svetochmusic,1.3271506236008954
13088,Hobby,@lurefishbar,8.871989860583016
13145,Hobby,@ayamedicalspa,0.46872637467869566
13146,Hobby,@hotelatavalon,0.46872637467869566
13147,Hobby,@colorproofhair,5.537459283387622
13177,Hobby,@annakevillejoyce,6.582155046318869
13178,Hobby,@biggayicecream,14.164305949008499
13240,Hobby,@lcdollar,4.925124792013311
13275,Hobby,@g,5.0038197097020625
13276,Hobby,@erolsunayev,5.0038197097020625
13412,Hobby,@jajalim0five,2.361261891093592
13549,Hobby,@bullmccabespub,0.5676442762535477
13550,Hobby,@jonathangramling,0.5676442762535477
13551,Hobby,@ridermccoy,0.5676442762535477
13552,Hobby,@zmon617,0.5676442762535477
13584,Hobby,@shoptstc,0.32720526227019736
13585,Hobby,@sweethearts_sugar_carts,0.32720526227019736
13586,Hobby,@patriziatheconcierge,0.32720526227019736
13587,Hobby,@cataldifreshmarket,0.32720526227019736
13674,Hobby,@ashbartonestate,2.506666666666667
13675,Hobby,@tanya_tatiana,0.217828418230563
13676,Hobby,@ashbartonestate,23.270440251572328
13677,Hobby,@catherine__deane,23.270440251572328
13678,Hobby,@sam_edelman,23.270440251572328
13679,Hobby,@dasha_beautypic,0.15080428954423591
13801,Hobby,@pilysempanadas,0.3727454909819639
13802,Hobby,@MofongoElMocano,0.625250501002004
13858,Hobby,@4ynga_4anga,0.17096939647803044
14100,Hobby,@blue_the_great_dane,10.151187904967603
14153,Hobby,@time__moscow,11.588785046728972
14198,Hobby,@addamartist,2.6315789473684212
14199,Hobby,@helixxwashere,2.6315789473684212
14200,Hobby,@jorgeclar,2.6315789473684212
14201,Hobby,@hapi_phace,2.6315789473684212
14202,Hobby,@joelhandorff,2.6315789473684212
14203,Hobby,@runnsh,2.6315789473684212
14204,Hobby,@ivyjeannebrown,2.6315789473684212
14229,Hobby,@pushkin191,0.37997815961311315
14230,Hobby,@go_togliatti2,0.37997815961311315
14231,Hobby,@go_togliatti,0.37997815961311315
14618,Hobby,@manolocaro,6.378986866791744
14763,Hobby,@remix_tmn,9.552238805970148
14931,Hobby,@SUPAruba,0.762360707460623
14932,Hobby,@sondermindandbody,7.037457434733257
15102,Hobby,@mimaaubertstyleMUA,5.1307463596859035
15103,Hobby,@paomakeup1,5.1307463596859035
15106,Hobby,@googlepixel,2.54701672807184
15107,Hobby,@da2_danang,0.2809353961641296
15108,Hobby,@da2_irwan_sumenep,0.2809353961641296
15157,Hobby,@sajjstreeteats,1.7200474495848161
15434,Hobby,@mshangryfoodie,13.669590643274853
15615,Hobby,@laguaguatec,3.6226415094339623
15724,Hobby,@nimb_son,3.4011916583912614
15725,Hobby,@brushsquare,1.7122951623981946
15726,Hobby,@vanidayit,1.7122951623981946
15769,Hobby,@weareFrenship,1.6441921314460122
15827,Hobby,@squidinkphoto,11.667810569663693
15828,Hobby,@waikoloadryforest,11.667810569663693
15829,Hobby,@karismatik_beauty,1.8372897467719362
15830,Hobby,@shopTOBI,1.8372897467719362
15899,Hobby,@Juliette__makeup,0.2930914166085136
15900,Hobby,@Juliette__makeup,0.2930914166085136
15901,Hobby,@Juliette__makeup,0.2930914166085136
15902,Hobby,@dzhemileva_edie,8.290422245108136
15903,Hobby,@tanusha_klimenko,8.290422245108136
15904,Hobby,@studio_veter_peremen,8.290422245108136
15924,Hobby,@altonbrown,5.602240896358543
15925,Hobby,@therisecoffeebar,5.602240896358543
15965,Hobby,@limor_cosmetic,8.76803551609323
16008,Hobby,@eleganceartistry,0.14768971095013714
