,PO_dominant_topic,PO_tag_accounts,Impressions
10716,Fitness,@vanleles_diamonds,1.1961816371279868
10717,Fitness,@izzybizu,0.29987473586982655
10718,Fitness,@chloe,0.29987473586982655
10719,Fitness,@willowgrovecoffee,7.198306280875088
10725,Fitness,@coombe_abbey_park,0.22234574763757642
10746,Fitness,@kartikaaryan,2.8481585749329117
10747,Fitness,@bodyprocoachfitness,2.8481585749329117
10748,Fitness,@crescentcardboard,6.567534076827757
10749,Fitness,@gymsharkwomen,2.6935232793999715
10750,Fitness,@bulkpowders_uk,2.6935232793999715
10762,Fitness,@wavebeauties,5.386682341086574
10763,Fitness,@wavebeauties,5.386682341086574
10764,Fitness,@shi_trendy,0.40070988230898563
10769,Fitness,@wavebeauties,2.650539402642981
10770,Fitness,@wavebeauties,2.650539402642981
10771,Fitness,@nastyashestova_style,0.07455268389662027
10772,Fitness,@bergen_kristinaХочется,0.07455268389662027
10775,Fitness,@_laurenbethany,7.359307359307359
10776,Fitness,@inmodeaesthetics,0.5348095327453556
10777,Fitness,@_laurenbethany,10.1010101010101
10828,Fitness,@amandabatula,6.37728207034124
10914,Fitness,@the_prettybarkc,0.36589084256530136
10915,Fitness,@mcmillan_makeup,0.36589084256530136
10916,Fitness,@mcmillan_makeup,0.36589084256530136
10917,Fitness,@logan,0.36589084256530136
10918,Fitness,@tammmyh,0.36589084256530136
10993,Fitness,@jus,1.529051987767584
11041,Fitness,@toyonaka_bunny,0.10916593586137381
11150,Fitness,@natprodexpo,1.928485335476095
11151,Fitness,@davidmone,1.928485335476095
11152,Fitness,@craftifulstudio,3.9568345323741005
11172,Fitness,@lieblingoslo,4.344086021505376
11173,Fitness,@frankgreen_official,4.344086021505376
11174,Fitness,@getraw,4.344086021505376
11214,Fitness,@gymboreeplayandmusic,7.520228462636839
11216,Fitness,@fitcitygym,5.376344086021505
11221,Fitness,@powerliftingmotivation,4.301833568406206
11222,Fitness,@powerliftingwomen,4.301833568406206
11223,Fitness,@girlswhopowerlift,4.301833568406206
11224,Fitness,@sellysweet_,0.7378889958293231
11270,Fitness,@sukhavati_bali,2.5925479319908358
11271,Fitness,@stevegriffith11,2.5925479319908358
11272,Fitness,@energiefitnessdrogheda,3.61145703611457
11317,Fitness,@laforestakillingworth,1.5923566878980893
11347,Fitness,@jakecaminero,24.84725050916497
11348,Fitness,@latitudecabinets,1.5188834154351396
11361,Fitness,@ascap,1.0141181149333864
11362,Fitness,@mattivity,1.0141181149333864
11363,Fitness,@valeisha,1.0141181149333864
11364,Fitness,@getkristiluv,1.0141181149333864
11365,Fitness,@laurenllake,1.0141181149333864
11395,Fitness,@angelalibroia,24.786324786324787
11396,Fitness,@alessandraferrulli,24.786324786324787
11397,Fitness,@lucia_lus,24.786324786324787
11488,Fitness,@alta,8.150711264898115
11557,Fitness,@noelespendez,1.6360917395874977
11558,Fitness,@adventure_puertorico,1.6360917395874977
11577,Fitness,@ziegfeldsmidnightfrolic,3.3532934131736525
11578,Fitness,@carmela_lane,3.3532934131736525
11620,Fitness,@partycatten,3.5643564356435644
11621,Fitness,@grus_grus_,3.5643564356435644
11622,Fitness,@froken_dominguez,3.5643564356435644
11626,Fitness,@djdange,0.878003696857671
